,Unnamed: 0,Open,High,Low,Close,Adj Close,Volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,above_cloud,tenkan_kiju_cross,buy,Long_Position,Long_Buy,Long_Sell,sell,Short_Position,Short_Sell,Short_buy,RSI2
0,2021-04-30 09:00:00+02:00,172.0,172.0,171.0,171.0,171.0,0,,,,,171.0,0,,,, , ,,, , ,
1,2021-04-30 10:00:00+02:00,171.0,173.0,171.0,173.0,173.0,350,,,,,174.0,0,,,, , ,,, , ,
2,2021-04-30 12:00:00+02:00,172.0,172.0,172.0,172.0,172.0,3050,,,,,175.0,0,,,, , ,,, , ,
3,2021-05-03 09:00:00+02:00,174.0,174.0,174.0,174.0,174.0,490,,,,,175.0,0,,,, , ,,, , ,
4,2021-05-03 14:00:00+02:00,173.0,173.0,173.0,173.0,173.0,150,,,,,176.0,0,,,, , ,,, , ,
5,2021-05-03 15:00:00+02:00,173.0,173.0,173.0,173.0,173.0,7144,,,,,172.0,0,,,, , ,,, , ,
6,2021-05-04 09:00:00+02:00,174.0,174.0,174.0,174.0,174.0,0,,,,,177.0,0,,,, , ,,, , ,
7,2021-05-05 15:00:00+02:00,173.0,173.0,173.0,173.0,173.0,59,,,,,178.0,0,,,, , ,,, , ,
8,2021-05-06 10:00:00+02:00,172.0,172.0,170.0,170.0,170.0,940,172.0,,,,178.0,0,,,, , ,,, , ,
9,2021-05-06 12:00:00+02:00,170.0,170.0,169.0,169.0,169.0,860,171.5,,,,178.0,0,,,, , ,,, , ,
10,2021-05-06 14:00:00+02:00,172.0,172.0,172.0,172.0,172.0,3,171.5,,,,177.0,0,,,, , ,,, , ,
11,2021-05-06 15:00:00+02:00,169.0,169.0,169.0,169.0,169.0,110,171.5,,,,177.0,0,,,, , ,,, , ,
12,2021-05-07 09:00:00+02:00,170.0,173.0,170.0,173.0,173.0,0,171.5,,,,174.0,0,,,, , ,,, , ,
13,2021-05-07 10:00:00+02:00,173.0,173.0,173.0,173.0,173.0,359,171.5,,,,174.0,0,,,, , ,,, , ,
14,2021-05-10 09:00:00+02:00,170.0,171.0,170.0,171.0,171.0,68,171.5,,,,174.0,0,,,, , ,,, , ,50.0
15,2021-05-10 12:00:00+02:00,172.0,172.0,172.0,172.0,172.0,16,171.0,,,,175.0,0,,,, , ,,, , ,47.82608695652174
16,2021-05-10 13:00:00+02:00,172.0,172.0,172.0,172.0,172.0,300,171.0,,,,176.0,0,,,, , ,,, , ,50.0
17,2021-05-11 10:00:00+02:00,172.0,173.0,172.0,173.0,173.0,2,171.0,,,,176.0,0,,,, , ,,, , ,47.61904761904762
18,2021-05-11 15:00:00+02:00,171.0,171.0,171.0,171.0,171.0,200,171.0,,,,175.0,0,,,, , ,,, , ,45.45454545454546
19,2021-05-12 09:00:00+02:00,172.0,172.0,172.0,172.0,172.0,1200,171.0,,,,177.0,0,,,, , ,,, , ,47.82608695652174
20,2021-05-12 11:00:00+02:00,170.0,170.0,170.0,170.0,170.0,1,171.5,,,,177.0,0,,,, , ,,, , ,41.66666666666667
21,2021-05-12 12:00:00+02:00,170.0,172.0,170.0,172.0,172.0,3,171.5,,,,176.0,0,,,, , ,,, , ,47.99999999999999
22,2021-05-12 13:00:00+02:00,172.0,172.0,172.0,172.0,172.0,12,171.5,,,,177.0,0,,,, , ,,, , ,54.54545454545455
23,2021-05-14 09:00:00+02:00,172.0,174.0,172.0,174.0,174.0,0,172.0,,,,177.0,0,,,, , ,,, , ,60.869565217391305
24,2021-05-14 10:00:00+02:00,174.0,174.0,173.0,173.0,173.0,2736,172.0,,,,179.0,0,,,, , ,,, , ,52.38095238095237
25,2021-05-14 14:00:00+02:00,172.0,172.0,172.0,172.0,172.0,1550,172.0,171.5,,,179.0,0,,,, , ,,, , ,57.89473684210526
26,2021-05-14 15:00:00+02:00,171.0,171.0,171.0,171.0,171.0,134,172.0,171.5,,,179.0,0,,,, , ,,, , ,43.75
27,2021-05-18 09:00:00+02:00,174.0,174.0,174.0,174.0,174.0,0,172.0,171.5,,,179.0,0,,,, , ,,, , ,52.631578947368425
28,2021-05-18 10:00:00+02:00,175.0,175.0,175.0,175.0,175.0,200,172.5,172.0,,,179.0,0,,,, , ,,, , ,61.11111111111111
29,2021-05-18 12:00:00+02:00,174.0,175.0,174.0,175.0,175.0,0,172.5,172.0,,,175.0,0,,,, , ,,, , ,58.82352941176471
30,2021-05-19 09:00:00+02:00,173.0,176.0,173.0,176.0,176.0,41,173.5,172.5,,,179.0,0,,,, , ,,, , ,61.11111111111111
31,2021-05-19 10:00:00+02:00,173.0,173.0,172.0,172.0,172.0,240,173.5,172.5,,,175.0,0,,,, , ,,, , ,47.61904761904762
32,2021-05-19 11:00:00+02:00,177.0,177.0,177.0,177.0,177.0,120,174.0,173.0,,,177.0,0,,,, , ,,, , ,62.5
33,2021-05-19 14:00:00+02:00,177.0,178.0,177.0,178.0,178.0,4027,174.5,173.5,,,177.0,0,,,, , ,,, , ,62.5
34,2021-05-19 15:00:00+02:00,178.0,178.0,178.0,178.0,178.0,297,174.5,173.5,,,177.0,0,,,, , ,,, , ,68.18181818181819
35,2021-05-19 16:00:00+02:00,178.0,178.0,178.0,178.0,178.0,50,175.0,173.5,,,180.0,0,,,, , ,,, , ,65.0
36,2021-05-20 15:00:00+02:00,177.0,177.0,177.0,177.0,177.0,0,175.0,173.5,,,177.0,0,,,, , ,,, , ,61.904761904761905
37,2021-05-21 09:00:00+02:00,177.0,177.0,177.0,177.0,177.0,271,175.0,174.0,,,179.0,0,,,, , ,,, , ,57.89473684210526
38,2021-05-21 14:00:00+02:00,174.0,174.0,170.0,174.0,174.0,3080,174.0,174.0,,,176.0,0,,,, , ,,, , ,52.38095238095237
39,2021-05-21 15:00:00+02:00,174.0,174.0,174.0,174.0,174.0,170,174.0,174.0,,,178.0,0,,,, , ,,, , ,55.0
40,2021-05-25 09:00:00+02:00,176.0,176.0,171.0,174.0,174.0,100,174.0,174.0,,,180.0,0,,,, , ,,, , ,57.89473684210526
41,2021-05-25 10:00:00+02:00,174.0,175.0,174.0,175.0,175.0,908,174.0,174.0,,,179.0,0,,,, , ,,, , ,52.94117647058823
