,Open,High,Low,Close,Adj Close,Volume
2021-04-29 15:00:00+02:00,60.0,65.0,60.0,65.0,65.0,10000
2021-04-29 16:00:00+02:00,64.5,65.0,64.5,64.5,64.5,2801
2021-04-30 09:00:00+02:00,66.0,66.0,66.0,66.0,66.0,0
2021-04-30 10:00:00+02:00,64.5,64.5,64.0,64.0,64.0,655
2021-04-30 13:00:00+02:00,64.0,64.0,64.0,64.0,64.0,38
2021-04-30 14:00:00+02:00,64.0,64.0,64.0,64.0,64.0,617
2021-04-30 15:00:00+02:00,64.5,65.5,64.5,65.5,65.5,1432
2021-05-03 09:00:00+02:00,66.0,66.0,66.0,66.0,66.0,0
2021-05-03 11:00:00+02:00,65.98999786376953,65.98999786376953,65.98999786376953,65.98999786376953,65.98999786376953,50
2021-05-04 12:00:00+02:00,63.0,63.0,63.0,63.0,63.0,0
2021-05-04 13:00:00+02:00,61.20000076293945,61.20000076293945,61.0,61.0,61.0,382
2021-05-04 14:00:00+02:00,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,170
2021-05-05 09:00:00+02:00,59.79999923706055,59.79999923706055,59.0,59.0,59.0,333
2021-05-05 11:00:00+02:00,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,263
2021-05-05 13:00:00+02:00,59.79999923706055,63.0,59.79999923706055,63.0,63.0,293
2021-05-05 14:00:00+02:00,59.5,62.599998474121094,59.5,62.599998474121094,62.599998474121094,97
2021-05-05 16:00:00+02:00,62.599998474121094,63.0,62.599998474121094,63.0,63.0,677
2021-05-06 10:00:00+02:00,60.20000076293945,60.20000076293945,59.5,59.5,59.5,0
2021-05-06 12:00:00+02:00,62.599998474121094,62.599998474121094,62.599998474121094,62.599998474121094,62.599998474121094,300
2021-05-07 10:00:00+02:00,62.900001525878906,62.900001525878906,59.54999923706055,59.54999923706055,59.54999923706055,20
