,Open,High,Low,Close,Adj Close,Volume
2021-04-29 14:00:00+02:00,42.79999923706055,42.97999954223633,42.779998779296875,42.97999954223633,42.97999954223633,0
2021-04-29 15:00:00+02:00,42.959999084472656,42.959999084472656,42.400001525878906,42.5,42.5,90420
2021-04-29 16:00:00+02:00,42.5,42.599998474121094,42.34000015258789,42.34000015258789,42.34000015258789,18058
2021-04-30 09:00:00+02:00,42.099998474121094,42.41999816894531,41.099998474121094,41.68000030517578,41.68000030517578,0
2021-04-30 10:00:00+02:00,41.79999923706055,42.119998931884766,41.439998626708984,42.099998474121094,42.099998474121094,61351
2021-04-30 11:00:00+02:00,42.29999923706055,42.41999816894531,42.08000183105469,42.099998474121094,42.099998474121094,6111
2021-04-30 12:00:00+02:00,42.099998474121094,42.70000076293945,42.099998474121094,42.36000061035156,42.36000061035156,129880
2021-04-30 13:00:00+02:00,42.400001525878906,42.58000183105469,42.2599983215332,42.2599983215332,42.2599983215332,94659
2021-04-30 14:00:00+02:00,42.13999938964844,42.36000061035156,42.08000183105469,42.34000015258789,42.34000015258789,6645
2021-04-30 15:00:00+02:00,42.2599983215332,42.47999954223633,42.08000183105469,42.47999954223633,42.47999954223633,28141
2021-04-30 16:00:00+02:00,42.34000015258789,42.5,42.31999969482422,42.34000015258789,42.34000015258789,4702
2021-05-03 09:00:00+02:00,41.97999954223633,42.97999954223633,41.599998474121094,42.86000061035156,42.86000061035156,0
2021-05-03 10:00:00+02:00,42.68000030517578,42.84000015258789,41.81999969482422,42.060001373291016,42.060001373291016,30314
2021-05-03 11:00:00+02:00,42.15999984741211,42.5,42.040000915527344,42.41999816894531,42.41999816894531,39990
2021-05-03 12:00:00+02:00,42.65999984741211,42.65999984741211,42.099998474121094,42.099998474121094,42.099998474121094,14447
2021-05-03 13:00:00+02:00,42.13999938964844,42.400001525878906,42.0,42.099998474121094,42.099998474121094,19886
2021-05-03 14:00:00+02:00,42.040000915527344,42.20000076293945,41.91999816894531,42.20000076293945,42.20000076293945,22237
2021-05-03 15:00:00+02:00,42.08000183105469,42.65999984741211,41.97999954223633,42.5,42.5,32839
2021-05-03 16:00:00+02:00,42.380001068115234,42.58000183105469,42.29999923706055,42.459999084472656,42.459999084472656,6687
2021-05-04 09:00:00+02:00,42.0,42.459999084472656,42.0,42.2599983215332,42.2599983215332,0
2021-05-04 10:00:00+02:00,42.220001220703125,42.380001068115234,41.880001068115234,41.900001525878906,41.900001525878906,33551
2021-05-04 11:00:00+02:00,41.900001525878906,41.97999954223633,41.29999923706055,41.619998931884766,41.619998931884766,43155
2021-05-04 12:00:00+02:00,41.65999984741211,41.779998779296875,41.20000076293945,41.29999923706055,41.29999923706055,30144
